"study","group","trial","condition",".groups","time","HR1","HR2","Resp1","Resp2","Resp1S","Resp2S","HR1S","HR2S"
"Study2","G9","T1","Synchronous","1",0.636525,95.8174048441465,99.0099,1.5353059,-3.4766603,0.171575583461158,-0.741691317928551,-0.251550216194838,0.604023956647225
"Study2","G9","T1","Synchronous","2",0.63819167,95.8174048441465,99.0099,0.84145812,-3.6836763,-0.357863692263037,-0.86325414120458,-0.251550216194838,0.604023956647225
"Study2","G9","T1","Synchronous","3",0.63985833,95.8174048441465,97.820498,0.0080718816,-3.8310178,-0.993777532697906,-0.949775225206421,-0.251550216194838,0.387583863669349
"Study2","G9","T1","Synchronous","4",0.641525,95.8174048441465,97.4026,-0.61608585,-3.8920417,-1.47003994483096,-0.985609351898629,-0.251550216194838,0.311537344514961
"Study2","G9","T1","Synchronous","5",0.64319167,95.8174048441465,97.4026,-0.71682128,-3.8831509,-1.54690592990187,-0.980388544090621,-0.251550216194838,0.311537344514961
"Study2","G9","T1","Synchronous","6",0.64485833,95.8174048441465,97.4026,-0.30496828894,-3.8498903,-1.23264226058286,-0.96085743325931,-0.251550216194838,0.311537344514961
"Study2","G9","T1","Synchronous","7",0.646525,95.8174048441465,97.4026,0.369708226,-3.6628025,-0.717831583494636,-0.850996740518164,-0.251550216194838,0.311537344514961
"Study2","G9","T1","Synchronous","8",0.64819167,95.8174048441465,97.4026,1.08053907,-3.1263065,-0.175433411939228,-0.535958441853825,-0.251550216194838,0.311537344514961
"Study2","G9","T1","Synchronous","9",0.64985833,95.8174048441465,96.35869,1.7072419,-2.3579528,0.302771032859174,-0.0847699103075522,-0.251550216194838,0.121572994816093
"Study2","G9","T1","Synchronous","10",0.651525,95.8174048441465,91.6031,2.176038,-1.6323759,0.660485036997557,0.341299458571516,-0.251550216194838,-0.74382015381209
"Study2","G9","T1","Synchronous","11",0.65319167,95.8174048441465,91.6031,2.467752,-1.10797733,0.883076869573007,0.649233969387649,-0.251550216194838,-0.74382015381209
"Study2","G9","T1","Synchronous","12",0.65485833,95.8174048441465,91.6031,2.6317716,-0.83508914,1.00823172447299,0.809477906161065,-0.251550216194838,-0.74382015381209
"Study2","G9","T1","Synchronous","13",0.656525,95.8174048441465,91.6031,2.7266176,-0.77807614,1.08060379078606,0.842956773704812,-0.251550216194838,-0.74382015381209
"Study2","G9","T1","Synchronous","14",0.65819167,95.8174048441465,91.6031,2.782007,-0.82886353,1.12286857084891,0.813133675416657,-0.251550216194838,-0.74382015381209
