"study","group","trial","condition",".groups","time","HR1","HR2","Resp1","Resp2","Resp1S","Resp2S","HR1S","HR2S"
"Study2","G5","T1","Synchronous","1",11.803877,62.8272,121.16307288553,0.48701782,4.43028965515079,-0.956862175487096,-0.345446477775691,-0.550222412119176,0.476597462610731
"Study2","G5","T1","Synchronous","2",11.805542,62.8272,121.16307288553,0.72271727,4.43028965515079,-0.706773410634213,-0.345446477775691,-0.550222412119176,0.476597462610731
"Study2","G5","T1","Synchronous","3",11.807208,62.8272,121.16307288553,0.93208013,4.43028965515079,-0.484629069340812,-0.345446477775691,-0.550222412119176,0.476597462610731
"Study2","G5","T1","Synchronous","4",11.808875,62.8272,121.16307288553,1.2042328,3.84014715170857,-0.195861636528753,-1.03009654485789,-0.550222412119176,0.476597462610731
"Study2","G5","T1","Synchronous","5",11.810541,62.8272,121.16307288553,1.5529961,2.7927858,0.174193460854866,-2.24518614698614,-0.550222412119176,0.476597462610731
"Study2","G5","T1","Synchronous","6",11.812208,62.8272,121.16307288553,1.9524597,3.4439851,0.598044082176579,-1.48970142621389,-0.550222412119176,0.476597462610731
"Study2","G5","T1","Synchronous","7",11.813877,62.8272,121.16307288553,2.2978397,3.8872983,0.964509331055559,-0.975394440446777,-0.550222412119176,0.476597462610731
"Study2","G5","T1","Synchronous","8",11.815541,62.8272,121.16307288553,2.5153685,4.0979006,1.19531813825443,-0.731065523309591,-0.550222412119176,0.476597462610731
"Study2","G5","T1","Synchronous","9",11.817207,90.705792,129.163218017408,2.6128758,4.1499208,1.29877820242148,-0.670714619567041,0.919130452551239,1.14634178938922
"Study2","G5","T1","Synchronous","10",11.818875,96.016,130.152,2.6378334,4.1232938,1.32525944944048,-0.701605764044626,1.19900718867894,1.22911917809218
"Study2","G5","T1","Synchronous","11",11.820542,96.016,130.152,2.6479183,4.0922947,1.33596002674206,-0.737569172493761,1.19900718867894,1.22911917809218
"Study2","G5","T1","Synchronous","12",11.822208,96.016,132.53919,2.6646872,4.0760893,1.35375265837078,-0.756369764100667,1.19900718867894,1.42896642249672
"Study2","G5","T1","Synchronous","13",11.823876,96.016,148.515,2.6712684,4.0634947,1.36073563681748,-0.77098130908273,1.19900718867894,2.76640567351172
"Study2","G5","T1","Synchronous","14",11.825541,96.016,148.515,2.6829104,4.0522346,1.37308837417185,-0.784044642388474,1.19900718867894,2.76640567351172
