"study","group","trial","condition",".groups","time","HR1","HR2","Resp1","Resp2","Resp1S","Resp2S","HR1S","HR2S"
"Study2","G10","T2","TurnTaking","1",20.986674,115.99,95.9706808204966,6.2347899,3.6216949,2.24217641467072,1.25321393571732,-0.154444724778833,-0.0861122067309836
"Study2","G10","T2","TurnTaking","2",20.988341,115.99,95.9706808204966,6.1928253,3.8811254,2.13334492773113,1.53297664916097,-0.154444724778833,-0.0861122067309836
"Study2","G10","T2","TurnTaking","3",20.990008,115.99,95.9706808204966,6.1385957,4.0566371,1.99270524561478,1.72224363755713,-0.154444724778833,-0.0861122067309836
"Study2","G10","T2","TurnTaking","4",20.991675,115.99,95.9706808204966,6.0764827,4.1641787,1.83162066126799,1.83821354018644,-0.154444724778833,-0.0861122067309836
"Study2","G10","T2","TurnTaking","5",20.993342,115.99,95.9706808204966,6.0062226,4.221368,1.64940729201094,1.89988490784731,-0.154444724778833,-0.0861122067309836
"Study2","G10","T2","TurnTaking","6",20.995009,115.99,95.9706808204966,5.9333378,4.2319427,1.46038699492017,1.91128837338375,-0.154444724778833,-0.0861122067309836
"Study2","G10","T2","TurnTaking","7",20.996676,115.99,95.9706808204966,5.8811891,4.1921448,1.32514394332509,1.86837141299028,-0.154444724778833,-0.0861122067309836
"Study2","G10","T2","TurnTaking","8",20.998342,115.99,95.9706808204966,5.8584589,4.1143738,1.26619517544849,1.78450530631729,-0.154444724778833,-0.0861122067309836
"Study2","G10","T2","TurnTaking","9",21.000008,114.43988,95.9706808204966,5.8582415,4.0125924,1.26563136773292,1.6747470448866,-0.378259027199072,-0.0861122067309836
"Study2","G10","T2","TurnTaking","10",21.001675,113.009,95.9706808204966,5.8648221,3.9008759,1.28269757312877,1.55427504496204,-0.584856844817756,-0.0861122067309836
"Study2","G10","T2","TurnTaking","11",21.003341,113.009,95.9706808204966,5.8787813,3.7811154,1.31889952650107,1.42512861675345,-0.584856844817756,-0.0861122067309836
"Study2","G10","T2","TurnTaking","12",21.005007,113.009,95.9706808204966,5.9108644,3.6541384,1.40210421518229,1.28820011349367,-0.584856844817756,-0.0861122067309836
"Study2","G10","T2","TurnTaking","13",21.006675,113.009,95.9706808204966,5.9515171,3.5482882,1.50753340524032,1.17405417008859,-0.584856844817756,-0.0861122067309836
"Study2","G10","T2","TurnTaking","14",21.008342,113.009,95.9706808204966,6.0011353,3.4700625,1.63621382838903,1.08969772744584,-0.584856844817756,-0.0861122067309836
"Study2","G10","T2","TurnTaking","15",21.010008,113.009,95.9706808204966,6.1038815,3.3981936,1.90267703126463,1.01219628302735,-0.584856844817756,-0.0861122067309836
"Study2","G10","T2","TurnTaking","16",21.011676,113.009,95.9706808204966,6.2173491,3.3009826,2.19694523893174,0.907366615210453,-0.584856844817756,-0.0861122067309836
"Study2","G10","T2","TurnTaking","17",21.013343,113.009,95.9706808204966,5.82048002335032,3.1618192,1.16770031029833,0.757296633477215,-0.584856844817756,-0.0861122067309836
"Study2","G10","T2","TurnTaking","18",21.015009,113.009,95.9706808204966,5.72242095387686,3.0225712,0.913392766828123,0.607135421431591,-0.584856844817756,-0.0861122067309836
"Study2","G10","T2","TurnTaking","19",21.016676,112.89096,95.9706808204966,6.2106474,2.914069,2.17956497137234,0.490129634191439,-0.601900067444189,-0.0861122067309836
"Study2","G10","T2","TurnTaking","20",21.018341,112.782,95.9706808204966,6.0543214,2.8224756,1.77414728533889,0.39135783165654,-0.61763227294551,-0.0861122067309836
"Study2","G10","T2","TurnTaking","21",21.020008,112.782,98.0738976984596,5.8352815,2.7055147,1.20608663383499,0.265230415062068,-0.61763227294551,0.269683205066109
"Study2","G10","T2","TurnTaking","22",21.021675,112.782,98.3607,5.5594145,2.5312715,0.490649913180778,0.077331342165451,-0.61763227294551,0.318200761220257
"Study2","G10","T2","TurnTaking","23",21.02334,112.782,98.3607,5.2871427,2.2863829,-0.215462973531366,-0.186749786412022,-0.61763227294551,0.318200761220257
"Study2","G10","T2","TurnTaking","24",21.025008,112.782,98.3607,5.0931611,2.0674958,-0.718537135251534,-0.422791612773274,-0.61763227294551,0.318200761220257
"Study2","G10","T2","TurnTaking","25",21.026676,112.782,98.3607,5.0045441,1.9385279,-0.948357504756454,-0.561867047817073,-0.61763227294551,0.318200761220257
